Price,Price Change,Price Percent Change,Open,Shares Outstanding,Beta,Rev. per Employee,EPS,Dividend,Average Volume,Day Range Low,Day Range High,Time
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:14:56.117164
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:15:18.107696
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:15:40.080970
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:16:01.471423
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:16:23.194044
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:16:44.884175
8.19,0.0844,0.0104,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:17:07.185766
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:17:28.811537
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:17:50.586023
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:18:12.080869
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:18:33.939911
8.18,0.07,0.0086,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:18:55.712841
8.18,0.07,0.0086,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:19:17.365852
8.19,0.08,0.0099,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:19:39.377220
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:20:01.294423
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:20:23.553255
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:20:45.512969
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:21:07.221441
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:21:28.752175
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:21:50.481599
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:22:12.436418
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:22:34.194555
8.2,0.0901,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:22:55.880486
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:23:17.331301
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:23:39.185715
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:24:00.995464
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:24:23.008185
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:24:44.872504
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:25:07.331489
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:25:29.024954
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:25:50.898794
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:26:13.112639
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:26:35.454038
8.21,0.095,0.0117,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:26:57.209872
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:27:18.896703
8.21,0.0957,0.0118,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:27:40.725833
8.2,0.09,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:28:02.089262
8.2,0.0934,0.0115,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:28:24.749229
8.2,0.0904,0.0111,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:28:46.842415
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:29:08.747072
8.2,0.0932,0.0115,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:29:30.457095
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:29:52.046141
8.21,0.1,0.0123,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:30:13.749621
8.21,0.0953,0.0118,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:30:35.429116
8.2,0.094,0.0116,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:30:57.099423
8.2,0.085,0.0105,8.14,8720000000.0,0.97,429.74,-2.45,0.01,64550000.0,8.11,8.25,2019-08-30 10:31:18.956935
